               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  59,              2.1917,               1.524,               1.653,             0.80273,             0.85063,             0.86217,             0.50291,                   0,                   0,                   0,            0.006172,            0.006172,            0.006172
                  60,              2.0554,              1.4934,              1.6619,             0.81664,             0.84134,             0.84104,             0.53056,                   0,                   0,                   0,            0.006106,            0.006106,            0.006106
                  61,              2.0882,               1.541,              1.7193,             0.79554,             0.84323,             0.83299,             0.52039,                   0,                   0,                   0,             0.00604,             0.00604,             0.00604
                  62,              2.1438,              1.5213,              1.6067,             0.80929,             0.86796,             0.85562,             0.53941,                   0,                   0,                   0,            0.005974,            0.005974,            0.005974
                  63,              2.0161,              1.4506,              1.6136,             0.84134,             0.88349,             0.86856,              0.5373,                   0,                   0,                   0,            0.005908,            0.005908,            0.005908
                  64,              2.0889,               1.449,              1.5723,             0.83555,             0.86413,             0.86307,             0.54626,                   0,                   0,                   0,            0.005842,            0.005842,            0.005842
                  65,              2.1905,              1.6157,               1.625,             0.82409,             0.84884,             0.85766,             0.55614,                   0,                   0,                   0,            0.005776,            0.005776,            0.005776
                  66,              2.0422,               1.506,              1.6183,             0.81798,             0.82872,              0.8416,             0.54783,                   0,                   0,                   0,             0.00571,             0.00571,             0.00571
                  67,              2.0723,              1.4568,              1.6014,             0.78525,             0.86912,             0.84903,             0.55488,                   0,                   0,                   0,            0.005644,            0.005644,            0.005644
                  68,              2.0423,               1.426,              1.6251,             0.82561,             0.86494,             0.85354,             0.53134,                   0,                   0,                   0,            0.005578,            0.005578,            0.005578
                  69,              1.9628,              1.3664,              1.5712,             0.80765,             0.87387,             0.85578,             0.52558,                   0,                   0,                   0,            0.005512,            0.005512,            0.005512
                  70,              2.0177,              1.3993,              1.5699,             0.83725,             0.86918,             0.86077,             0.55352,                   0,                   0,                   0,            0.005446,            0.005446,            0.005446
                  71,              2.0631,              1.4143,              1.5157,             0.75425,             0.64256,              0.7357,             0.32507,                   0,                   0,                   0,             0.00538,             0.00538,             0.00538
                  72,              2.0582,              1.4387,              1.5363,             0.81055,             0.88314,             0.86205,             0.54676,                   0,                   0,                   0,            0.005314,            0.005314,            0.005314
                  73,              2.0447,              1.4178,              1.5959,             0.82957,             0.87171,              0.8671,             0.58334,                   0,                   0,                   0,            0.005248,            0.005248,            0.005248
