               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  54,              2.2444,              1.5868,              1.7597,           0.0080833,             0.23725,           0.0065714,           0.0013003,                   0,                   0,                   0,            0.004753,            0.004753,            0.004753
                  55,              2.0798,              1.5134,               1.783,             0.82194,             0.81419,             0.83407,             0.52537,                   0,                   0,                   0,            0.004654,            0.004654,            0.004654
                  56,              2.1386,              1.5706,              1.7872,            0.095723,            0.045455,             0.03063,           0.0043356,                   0,                   0,                   0,            0.004555,            0.004555,            0.004555
                  57,              2.1785,              1.6125,              1.7574,             0.41031,             0.27616,             0.25164,            0.099203,                   0,                   0,                   0,            0.004456,            0.004456,            0.004456
                  58,              2.0731,              1.4705,              1.7555,             0.81885,             0.82528,             0.81578,             0.47115,                   0,                   0,                   0,            0.004357,            0.004357,            0.004357
                  59,               2.106,              1.4897,              1.7038,             0.85737,             0.83204,              0.8459,             0.54428,                   0,                   0,                   0,            0.004258,            0.004258,            0.004258
                  60,              2.0206,              1.4639,               1.723,             0.84823,             0.82648,             0.84904,             0.55571,                   0,                   0,                   0,            0.004159,            0.004159,            0.004159
                  61,              2.0198,              1.4811,              1.7869,             0.84957,             0.81622,             0.84532,             0.56757,                   0,                   0,                   0,             0.00406,             0.00406,             0.00406
                  62,              2.0602,              1.4462,              1.6476,             0.30956,              0.2535,             0.25213,            0.087337,                   0,                   0,                   0,            0.003961,            0.003961,            0.003961
                  63,              1.9515,               1.387,              1.6655,             0.76148,             0.72241,             0.78308,               0.459,                   0,                   0,                   0,            0.003862,            0.003862,            0.003862
                  64,              2.0121,              1.4182,              1.6127,             0.86109,              0.8284,             0.84979,             0.56388,                   0,                   0,                   0,            0.003763,            0.003763,            0.003763
                  65,              2.1428,              1.6247,              1.6712,             0.81135,              0.8092,             0.83642,             0.54155,                   0,                   0,                   0,            0.003664,            0.003664,            0.003664
                  66,              2.0234,              1.4617,              1.6726,             0.86489,             0.83888,              0.8637,             0.56951,                   0,                   0,                   0,            0.003565,            0.003565,            0.003565
                  67,              2.0238,              1.4126,              1.6593,             0.86492,             0.82893,             0.85645,             0.57721,                   0,                   0,                   0,            0.003466,            0.003466,            0.003466
                  68,              1.9687,              1.3915,              1.6781,             0.13504,             0.12343,            0.077952,            0.017158,                   0,                   0,                   0,            0.003367,            0.003367,            0.003367
                  69,              1.9275,              1.3459,              1.6111,             0.76027,             0.76967,             0.80553,             0.46787,                   0,                   0,                   0,            0.003268,            0.003268,            0.003268
                  70,              1.9851,              1.3779,              1.6203,             0.83845,               0.811,             0.85219,             0.56588,                   0,                   0,                   0,            0.003169,            0.003169,            0.003169
                  71,              2.0164,               1.385,              1.5465,             0.81125,             0.73462,             0.81205,             0.49953,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                  72,              2.0421,              1.4042,              1.5848,             0.84328,             0.83727,             0.85101,             0.58142,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                  73,              2.0021,              1.3807,               1.632,             0.84014,             0.83888,             0.85926,             0.58681,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                  74,              2.0113,              1.3902,              1.5664,             0.85768,             0.83744,             0.86736,             0.58058,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                  75,              1.9406,              1.3662,              1.6086,             0.86373,             0.84904,               0.873,             0.60052,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                  76,               1.962,              1.4083,                1.61,              0.8556,             0.85699,             0.87215,             0.59915,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                  77,              1.9401,              1.3706,              1.5499,             0.86204,             0.86413,             0.87053,             0.59915,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                  78,              1.9399,               1.375,              1.5902,              0.8586,             0.85844,             0.87504,             0.59945,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                  79,              1.9369,              1.3311,               1.613,             0.72619,             0.66834,             0.72958,             0.41701,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                  80,              1.9161,              1.3579,              1.5613,             0.85777,             0.86161,             0.86941,             0.60623,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                  81,              1.8743,              1.3341,              1.5757,             0.85949,             0.85439,             0.86694,             0.60064,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                  82,              1.7919,              1.2767,              1.5939,             0.83493,             0.84341,             0.86442,             0.58802,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                  83,               1.762,               1.255,              1.5393,              0.7744,              0.7361,             0.81688,             0.51786,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                  84,              1.9169,              1.3865,              1.6543,             0.85846,             0.86345,             0.87592,              0.6156,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                  85,               1.758,              1.4401,              1.5793,             0.85911,             0.87056,             0.86314,             0.59646,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                  86,              1.6024,              1.2511,              1.5575,             0.86316,             0.86438,             0.87165,               0.588,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                  87,              1.7067,              1.3043,              1.6019,             0.86043,             0.87334,             0.88076,               0.613,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                  88,              1.7244,              1.3372,              1.6321,             0.85126,             0.87701,             0.88058,             0.60385,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.6676,              1.2688,              1.6152,             0.85756,             0.86432,             0.88489,             0.58944,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.6571,               1.266,               1.584,             0.85441,             0.86667,             0.88651,             0.62054,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.6097,              1.2457,              1.6084,             0.87923,              0.8295,             0.88837,             0.61332,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.6064,              1.3967,              1.5227,              0.8834,             0.81833,             0.88616,             0.62683,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.6793,               1.258,              1.5526,             0.84223,             0.86211,             0.88333,             0.62694,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.5872,              1.2083,              1.5834,              0.8466,             0.87002,             0.88174,             0.62354,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.6293,              1.2303,              1.4972,             0.84004,             0.87084,             0.88361,             0.62239,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.5827,              1.2119,              1.5866,              0.8493,             0.86715,             0.88359,             0.62069,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.5716,              1.1773,              1.5206,             0.85258,             0.86206,             0.88302,             0.61816,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,              1.6081,               1.201,              1.5274,             0.85401,              0.8696,             0.88488,             0.62615,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,               1.696,              1.2709,              1.5342,             0.84653,             0.86432,             0.88609,             0.62831,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
